"DEPARTAMENTO_PRESTACION","MUNICIPIO_PRESTACION","SERVICIO","ESTADO","NOMBRE","DEPARTAMENTO_DOMICILIO","MUNICIPIO_DOMICILIO","DIRECCION","TELEFONO","EMAIL","TIPO_INSCRIPCION","REPRESENTANTE_LEGAL","TIPO_PRESTADOR","CLASIFICACION"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","RED DE ORGANIZACIONES DE RECICLADORES AMBIENTALES","BOGOTA, D.C.","BOGOTA, D.C.","Cra 136 #130A- 42","6872570","redsubarecicladores@hotmail.com","Registro por la ESP","JOSE RICARDO  CABIATIVA YOPASA","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACIÓN DE RECICLADORES Y RECUPERADORES AMBIENTALES ASOREMA","BOGOTA, D.C.","BOGOTA, D.C.","CLL 17A 69F 26","4660909","ASOREMA99@GMAIL.COM","Registro por la ESP","LUZMILA RODRIGUEZ DE MORELES","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","MOSQUERA","ASEO","OPERATIVA","ASOCIACIÓN DE RECICLADORES Y RECUPERADORES AMBIENTALES ASOREMA","BOGOTA, D.C.","BOGOTA, D.C.","CLL 17A 69F 26","4660909","ASOREMA99@GMAIL.COM","Registro por la ESP","LUZMILA RODRIGUEZ DE MORELES","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","PASCA","ACUEDUCTO","OPERATIVA","ASOCIACION  DE USUARIOS DEL ACUEDUCTO INTERVEREDAL DEL CARMEN DE PASCA Y BATAN DE FUSAGASUGA","CUNDINAMARCA","PASCA","Vereda El Carmen","7536248","joviriga@gmail.com","Registro por la ESP","VICTOR JULIO PARRA LOPEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"LA GUAJIRA","ALBANIA","ACUEDUCTO","OPERATIVA","AGUAS DE ALBANIA S.A.S. E.S.P.","LA GUAJIRA","ALBANIA","CALLE 4 # 4A 38","7774036","rmendoza@naunet.co","Registro por la ESP","PIERRE JOSE CLAUDE PANS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"LA GUAJIRA","ALBANIA","ALCANTARILLADO","OPERATIVA","AGUAS DE ALBANIA S.A.S. E.S.P.","LA GUAJIRA","ALBANIA","CALLE 4 # 4A 38","7774036","rmendoza@naunet.co","Registro por la ESP","PIERRE JOSE CLAUDE PANS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"MAGDALENA","EL RETEN","ACUEDUCTO","OPERATIVA","AQUAMAG S.A.S E.S.P.","MAGDALENA","FUNDACION","Calle 10 # 8 14","3058899","rmendoza@naunet.co","Registro por la ESP","PIERRE JOSE CLAUDE PANS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"MAGDALENA","FUNDACION","ACUEDUCTO","OPERATIVA","AQUAMAG S.A.S E.S.P.","MAGDALENA","FUNDACION","Calle 10 # 8 14","3058899","rmendoza@naunet.co","Registro por la ESP","PIERRE JOSE CLAUDE PANS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"MAGDALENA","EL RETEN","ALCANTARILLADO","OPERATIVA","AQUAMAG S.A.S E.S.P.","MAGDALENA","FUNDACION","Calle 10 # 8 14","3058899","rmendoza@naunet.co","Registro por la ESP","PIERRE JOSE CLAUDE PANS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"MAGDALENA","FUNDACION","ALCANTARILLADO","OPERATIVA","AQUAMAG S.A.S E.S.P.","MAGDALENA","FUNDACION","Calle 10 # 8 14","3058899","rmendoza@naunet.co","Registro por la ESP","PIERRE JOSE CLAUDE PANS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ARAUCA","ARAUQUITA","ACUEDUCTO","OPERATIVA","ASOCIACION COMUNITARIADE ACUEDUCTO ALCANTARILLADO Y ASEO DE PUERTO JORDAN","ARAUCA","TAME","CENTRO POBLADO PUERTO JORDAN","3213951","emcusay-esp@hotmail.com","Registro por la ESP","MARISELA OCHOA SUAREZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ARAUCA","ARAUQUITA","ALCANTARILLADO","OPERATIVA","ASOCIACION COMUNITARIADE ACUEDUCTO ALCANTARILLADO Y ASEO DE PUERTO JORDAN","ARAUCA","TAME","CENTRO POBLADO PUERTO JORDAN","3213951","emcusay-esp@hotmail.com","Registro por la ESP","MARISELA OCHOA SUAREZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ARAUCA","ARAUQUITA","ASEO","OPERATIVA","ASOCIACION COMUNITARIADE ACUEDUCTO ALCANTARILLADO Y ASEO DE PUERTO JORDAN","ARAUCA","TAME","CENTRO POBLADO PUERTO JORDAN","3213951","emcusay-esp@hotmail.com","Registro por la ESP","MARISELA OCHOA SUAREZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACIÓN RECICLEMOS DIFERENTE E.S.A.","BOGOTA, D.C.","BOGOTA, D.C.","CALLE 17A 69F-26","2490154","fundredbogota@gmail.com","Registro por la ESP","CESAR AUGUSTO SURDIS","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","SOACHA","ASEO","OPERATIVA","ASOCIACIÓN RECICLEMOS DIFERENTE E.S.A.","BOGOTA, D.C.","BOGOTA, D.C.","CALLE 17A 69F-26","2490154","fundredbogota@gmail.com","Registro por la ESP","CESAR AUGUSTO SURDIS","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACIÓN DE RECICLADORES CRECER SIN FRONTERAS ARCRECIFRONT","BOGOTA, D.C.","BOGOTA, D.C.","Cr 1 A No 40 A - 66 Sur","2333882","crecifront@yahoo.es","Registro por la ESP","HUBER MUNOZ","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","SOACHA","ASEO","OPERATIVA","ASOCIACIÓN DE RECICLADORES CRECER SIN FRONTERAS ARCRECIFRONT","BOGOTA, D.C.","BOGOTA, D.C.","Cr 1 A No 40 A - 66 Sur","2333882","crecifront@yahoo.es","Registro por la ESP","HUBER MUNOZ","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"BOYACA","PAIPA","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO LAS PILAS DEL MUNICIPIO DE PAIPA","BOYACA","PAIPA","VEREDA CRUZ DE MURCIA","7850286","acueductolaspilas@gmail.com","Registro por la ESP","MARIANO REY RAMIREZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"TOLIMA","FLANDES","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO DE CAMALA","TOLIMA","FLANDES","VEREDA CAMALA","0000000","acueductocamala@gmail.com","Registro por la ESP","HUGO ARAGON RAMÍREZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"BOYACA","COMBITA","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES DE BOYACA","BOYACA","TUNJA","Cll 8 n° 11a - 11","0000000","asoreciboy@gmail.com","Registro por la ESP","OSCAR  FERNANDO NINO ROMERO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"BOYACA","TUNJA","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES DE BOYACA","BOYACA","TUNJA","Cll 8 n° 11a - 11","0000000","asoreciboy@gmail.com","Registro por la ESP","OSCAR  FERNANDO NINO ROMERO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"CAQUETA","SAN VICENTE DEL CAGUAN","ASEO","OPERATIVA","SOLUCIONES AMBIENTALES INTEGRALES DE LA AMAZONIA S.A. E.S.P.","CAQUETA","FLORENCIA","CARRERA 10 9-06 BARRIO COOPERATIVA","4375359","sergioparrazuluaga@gmail.com","Registro por la ESP","JORGE ANDRES FARFAN CHAPARRO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CESAR","VALLEDUPAR","ASEO","OPERATIVA","COOPERATIVA MULTIACTIVA AMBIENTAL DE RESIDUOS SÓLIDOS APROVECHABLES","CESAR","VALLEDUPAR","CARRERA 12A No.36 168","0000000","coomarsa@gmail.com","Registro por la ESP","ESNITH MARIA GONZALEZ  GUILLEN","ORGANIZACION AUTORIZADA","DESDE 2501 HASTA 5000 USUARIOS"
"TOLIMA","FLANDES","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO DE TARQUI PARADERO 2","TOLIMA","FLANDES","VEREDA TARQUI PARADERO 2","0000000","acueductotarqui@hotmail.com","Registro por la ESP","GUILLERMO TRIANA ARIAS","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CUNDINAMARCA","TENA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE TENA S.A. E.S.P.","CUNDINAMARCA","TENA","CALLE 4 No 2-34","8494946","acuatenasaesp@tena-cundinamarca.gov.co","Registro por la ESP","NESTOR WILSON HERNANDEZ RUIZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CUNDINAMARCA","TENA","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE TENA S.A. E.S.P.","CUNDINAMARCA","TENA","CALLE 4 No 2-34","8494946","acuatenasaesp@tena-cundinamarca.gov.co","Registro por la ESP","NESTOR WILSON HERNANDEZ RUIZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CUNDINAMARCA","TENA","ASEO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE TENA S.A. E.S.P.","CUNDINAMARCA","TENA","CALLE 4 No 2-34","8494946","acuatenasaesp@tena-cundinamarca.gov.co","Registro por la ESP","NESTOR WILSON HERNANDEZ RUIZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
,,"GAS NATURAL","OPERATIVA","VERANO ENERGY LIMITED SUCURSAL","BOGOTA, D.C.","BOGOTA, D.C.","Calle 113 No. 7-21 Of. 611 Teleport Torre A","6291716","diana.cabezas@parexresources.com","Registro por la ESP","DANIEL ADRIAN FERREIRO","SUCURSAL SOCIEDAD EXTRANJERA","SIN CLASIFICACION"
,,"ENERGIA ELECTRICA","OPERATIVA","ASOCIACION DE USUARIOS DEL SERVICIO DE ENERGIA DE LA ZONA RURAL DEL CONSEJO COMUNITARIO ODEMAP MOSQUERA NORTE DEL MUNICIPIO DE MOSQUERA  NARIÑO","NARINO","MOSQUERA","BARRIO AEROPUERTO OFI Nº 01","7272804","asoenercomnor@hotmail.com","Registro por la ESP","JESUS MARIA VALLECILLA RODRIGUEZ","ORGANIZACION AUTORIZADA","ZONA NO INTERCONECTADA"
"LA GUAJIRA","BARRANCAS","ACUEDUCTO","OPERATIVA","EMPRESA AGUAS DE BARRANCAS SA.ESP","LA GUAJIRA","BARRANCAS","CALLE 11No 13-81","3205728","albetosanchez2008@gmail.com","Registro por la ESP","ANA ISABEL VILLAZON ARIAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"LA GUAJIRA","BARRANCAS","ALCANTARILLADO","OPERATIVA","EMPRESA AGUAS DE BARRANCAS SA.ESP","LA GUAJIRA","BARRANCAS","CALLE 11No 13-81","3205728","albetosanchez2008@gmail.com","Registro por la ESP","ANA ISABEL VILLAZON ARIAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
,,"GAS LICUADO DEL PETROLEO","OPERATIVA","MEGAS S.A.S. ESP","BOGOTA, D.C.","BOGOTA, D.C.","Carrera 11 No. 94-02 of. 403 edificio Manhatan","7447682","info@megas.co","Registro por la ESP","FRANCISCO BENDECK ACEVEDO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SIN CLASIFICACION"
,,"GAS NATURAL","OPERATIVA","MEGAS S.A.S. ESP","BOGOTA, D.C.","BOGOTA, D.C.","Carrera 11 No. 94-02 of. 403 edificio Manhatan","7447682","info@megas.co","Registro por la ESP","FRANCISCO BENDECK ACEVEDO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SIN CLASIFICACION"
"MAGDALENA","CIENAGA","ASEO","OPERATIVA","COOPERATIVA DE RECICLADORES PARA LA PRESERVACIÓN DEL MEDIO AMBIENTE COLOMBIANO ESP","MAGDALENA","SANTA MARTA","Avenida del Rio  No 24 A 02","4347250","cooempremac2015@gmail.com","Registro por la ESP","EBLIN CONCEPCION  MANJARRES CASTRO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"MAGDALENA","SANTA MARTA","ASEO","OPERATIVA","COOPERATIVA DE RECICLADORES PARA LA PRESERVACIÓN DEL MEDIO AMBIENTE COLOMBIANO ESP","MAGDALENA","SANTA MARTA","Avenida del Rio  No 24 A 02","4347250","cooempremac2015@gmail.com","Registro por la ESP","EBLIN CONCEPCION  MANJARRES CASTRO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
,,"GAS LICUADO DEL PETROLEO","OPERATIVA","OIL & GAS MAINTENANCE AND SERVICE SAS ESP","BOGOTA, D.C.","BOGOTA, D.C.","CRA 7 116 50 p 6 Of 120 ed. Flormorado plaza","8932518","javier.marin@oilandgas.com.co","Registro por la ESP","JAVIER ORLANDO MARIN BONILLA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SIN CLASIFICACION"
"CUNDINAMARCA","LA VEGA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO DE PATIO BONITO","CUNDINAMARCA","LA VEGA","Carrera 4 No 20  103 La Vega","5553281","asopab2016@gmail.com","Registro por la ESP","ORLANDO RUBIANO ORTIZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CHOCO","ALTO BAUDO","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DEL ALTO BAUDO E.S.P. S.A.S.","CHOCO","ALTO BAUDO","BARRIO SALGUERO","0000000","enerbaudo@gmail.com","Registro por la ESP","JOSE FERMIN LAGAREJO ROA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CHOCO","ALTO BAUDO","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DEL ALTO BAUDO E.S.P. S.A.S.","CHOCO","ALTO BAUDO","BARRIO SALGUERO","0000000","enerbaudo@gmail.com","Registro por la ESP","JOSE FERMIN LAGAREJO ROA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CHOCO","ALTO BAUDO","ASEO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DEL ALTO BAUDO E.S.P. S.A.S.","CHOCO","ALTO BAUDO","BARRIO SALGUERO","0000000","enerbaudo@gmail.com","Registro por la ESP","JOSE FERMIN LAGAREJO ROA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
,,"ENERGIA ELECTRICA","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DEL ALTO BAUDO E.S.P. S.A.S.","CHOCO","ALTO BAUDO","BARRIO SALGUERO","0000000","enerbaudo@gmail.com","Registro por la ESP","JOSE FERMIN LAGAREJO ROA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","ZONA NO INTERCONECTADA"
"ANTIOQUIA","MEDELLIN","ASEO","OPERATIVA","Corporación nacional para el ambiente","ANTIOQUIA","MEDELLIN","Carrera 31 #35A-31","5869115","cornambiente2010@gmail.com","Registro por la ESP","WILMAR ALFREDO GARCIA GRISALES","ORGANIZACION AUTORIZADA","DESDE 2501 HASTA 5000 USUARIOS"
,,"ENERGIA ELECTRICA","OPERATIVA","CH SAN MIGUEL SAS ESP","BOGOTA, D.C.","BOGOTA, D.C.","AV Carrera 45 No. 100-12, Of. 401","3162830","rpinto@lareif.com","Registro por la ESP","LUIS FERNANDO NOVOA  LOZANO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SISTEMA INTERCONECTADO NACIONAL"
,,"ENERGIA ELECTRICA","OPERATIVA","EMPRESA DE ENERGIA DE LA ZONA RURAL DE FRANCISCO PIZARRO","NARINO","SAN ANDRES DE TUMACO","cra 10 No.11-54 of.201 ed. Ferrara","7274133","enerzorfp@gmail.com","Registro por la ESP","YAMILETH YEPEZ POROTCARRERO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","ZONA NO INTERCONECTADA"
"MAGDALENA","SANTA MARTA","ASEO","OPERATIVA","COOPERATIVA MULTIACTIVA DE RECICLADORES RENACER","MAGDALENA","SANTA MARTA","Cra.4 # 9-38","4223296","dainerfer@hotmail.com","Registro por la ESP","TEONILSE TORRES CORTES","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
,,"GAS LICUADO DEL PETROLEO","OPERATIVA","KEOPS Y ASOCIADOS SAS ESP","BOGOTA, D.C.","BOGOTA, D.C.","CL 107 # 143 06","9278410","ksuarez@keopsesp.com","Registro por la ESP","LUIS ALBERTO SUAREZ CASALLAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SIN CLASIFICACION"
,,"GAS NATURAL","OPERATIVA","KEOPS Y ASOCIADOS SAS ESP","BOGOTA, D.C.","BOGOTA, D.C.","CL 107 # 143 06","9278410","ksuarez@keopsesp.com","Registro por la ESP","LUIS ALBERTO SUAREZ CASALLAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SIN CLASIFICACION"
,,"GAS NATURAL","OPERATIVA","GLOBAL, REDES Y OBRAS S.A.S. E.S.P.","CUNDINAMARCA","PACHO","CARRERA 13 N° 7A - 05","0000000","gerencia.globalredesyobras@gmail.com","Registro por la ESP","ANYEL SALOMON GRISALES CASTILLO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SIN CLASIFICACION"
"ATLANTICO","BARRANQUILLA","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES BARRANQUILLA PUERTA DE ORO","ATLANTICO","BARRANQUILLA","CARRERA 2 # 30 - 21","3791894","infosui@estrategia5.com","Registro por la ESP","KAROL JOHANNA GUTIERREZ  SANCHEZ","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
,,"GAS LICUADO DEL PETROLEO","OPERATIVA","COMERCIALIZADORA DE GAS CASANARE S.A.S. E.S.P.","BOYACA","SOGAMOSO","KM 1 VIA SOGAMOSO TIBASOSA","6092701","cgc.codgas@hotmail.com","Registro por la ESP","MANUEL ALVAREZ MONGUI","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SIN CLASIFICACION"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACIÓN DE RECICLADORES PUERTA DE ORO BOGOTA","BOGOTA, D.C.","BOGOTA, D.C.","CALLE 42 F BIS SUR # 84-10 VILLA LA LOMA","5793487","infosui@estrategia5.com","Registro por la ESP","ELFA  NELLY VARGAS QUINTERO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACIÓN DE RECICLADORES AMBIENTALES","BOGOTA, D.C.","BOGOTA, D.C.","Calle 131A # 58 B-07","4792861","asociacionasoremec@gmail.com","Registro por la ESP","MARIA TERESEA DE JESUS BOTINA BOTINA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CUNDINAMARCA","VIOTA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE VIOTA S.A.S E.S.P","CUNDINAMARCA","VIOTA","CALLE 16 # 10-45","8349173","gerencia@empresaserviciospublicosviota.gov.co","Registro por la ESP","BERNARDO ROJAS  SANMIGUEL","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CUNDINAMARCA","VIOTA","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE VIOTA S.A.S E.S.P","CUNDINAMARCA","VIOTA","CALLE 16 # 10-45","8349173","gerencia@empresaserviciospublicosviota.gov.co","Registro por la ESP","BERNARDO ROJAS  SANMIGUEL","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CUNDINAMARCA","VIOTA","ASEO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE VIOTA S.A.S E.S.P","CUNDINAMARCA","VIOTA","CALLE 16 # 10-45","8349173","gerencia@empresaserviciospublicosviota.gov.co","Registro por la ESP","BERNARDO ROJAS  SANMIGUEL","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ALCANTARILLADO","OPERATIVA","INTERASEO SOLUCIONES AMBIENTALES S.A.S. E.S.P.","BOGOTA, D.C.","BOGOTA, D.C.","CALLE 17 No. 124 - 81","7470499","jcorrea@interaseo.com.co","Registro por la ESP","JUAN MANUEL GOMEZ MEJIA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
,,"ENERGIA ELECTRICA","OPERATIVA","ENERGIA ELECTRICA DE LA COSTA ATLANTICA S.A.S. E.S.P.","ANTIOQUIA","MEDELLIN","CR 43 A 14 57 P 5 ED SAN FRANCISCO","4487477","katherine.rios@edemsa.com.co","Registro por la ESP","GIOVANNY ALBERTO BUILES ARANGO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SISTEMA INTERCONECTADO NACIONAL"
,,"ENERGIA ELECTRICA","OPERATIVA","AMPERIA SA ESP","BOGOTA, D.C.","BOGOTA, D.C.","AK 15 No 88-64 of 323","3002693","amperiaenergia@gmail.com","Registro por la ESP","CAROL ANDREA CERON MARTINEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SISTEMA INTERCONECTADO NACIONAL"
,,"GAS LICUADO DEL PETROLEO","OPERATIVA","ENERGY GAS S.A.S. E.S.P","BOGOTA, D.C.","BOGOTA, D.C.","Carrera 45 No 136 08 oficina 301","3203707","contactenos@energygasesp.com","Registro por la ESP","DIANA JAZMIN MONTANA DURAN","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SIN CLASIFICACION"
,,"GAS NATURAL","OPERATIVA","ENERGY GAS S.A.S. E.S.P","BOGOTA, D.C.","BOGOTA, D.C.","Carrera 45 No 136 08 oficina 301","3203707","contactenos@energygasesp.com","Registro por la ESP","DIANA JAZMIN MONTANA DURAN","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SIN CLASIFICACION"
"TOLIMA","IBAGUE","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO CENTRO POBLADO  EL TOTUMO","TOLIMA","IBAGUE","centro poblado  el totumo","2647324","ASESORIASYSERVICIOSACUEDUCTOS@GMAIL.COM","Registro por la ESP","FABER HUMBERTO CHAVARRO LUGO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
,,"GAS NATURAL","OPERATIVA","CEOGAS ENERGIA S.A.S. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 57 # 99 A - 65 Oficina 1210 Torres del Atlántico","3872865","gerencia@ceogasenergia.com","Registro por la ESP","CARLOS ALBERTO CARRILLO VELEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SIN CLASIFICACION"
,,"ENERGIA ELECTRICA","OPERATIVA","GENERADORA ALEJANDRIA S.A.S. - E.S.P.","ANTIOQUIA","MEDELLIN","cra 42 #  5 sur 145 of 810","4796204","ccolorado@generadoralejandria.com","Registro por la ESP","RODRIGO JOSE ARENAS QUINTERO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SISTEMA INTERCONECTADO NACIONAL"
"CAQUETA","CARTAGENA DEL CHAIRA","ACUEDUCTO","OPERATIVA","EMPRESA COMUNITARIA DE SERVICIOS PUBLICOS DOMICILIARIOS DE CARTAGENA DEL CHAIRA S.A.S E.S.P","CAQUETA","CARTAGENA DEL CHAIRA","cra 1 No. 4A 43","4318432","ALEXREMO_1980@HOTMAIL.COM","Registro por la ESP","ALEXANDER DIAZ MENDEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CAQUETA","CARTAGENA DEL CHAIRA","ALCANTARILLADO","OPERATIVA","EMPRESA COMUNITARIA DE SERVICIOS PUBLICOS DOMICILIARIOS DE CARTAGENA DEL CHAIRA S.A.S E.S.P","CAQUETA","CARTAGENA DEL CHAIRA","cra 1 No. 4A 43","4318432","ALEXREMO_1980@HOTMAIL.COM","Registro por la ESP","ALEXANDER DIAZ MENDEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CAQUETA","CARTAGENA DEL CHAIRA","ASEO","OPERATIVA","EMPRESA COMUNITARIA DE SERVICIOS PUBLICOS DOMICILIARIOS DE CARTAGENA DEL CHAIRA S.A.S E.S.P","CAQUETA","CARTAGENA DEL CHAIRA","cra 1 No. 4A 43","4318432","ALEXREMO_1980@HOTMAIL.COM","Registro por la ESP","ALEXANDER DIAZ MENDEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
,,"ENERGIA ELECTRICA","OPERATIVA","EMPRESA COMUNITARIA DE SERVICIOS PUBLICOS DOMICILIARIOS DE CARTAGENA DEL CHAIRA S.A.S E.S.P","CAQUETA","CARTAGENA DEL CHAIRA","cra 1 No. 4A 43","4318432","ALEXREMO_1980@HOTMAIL.COM","Registro por la ESP","ALEXANDER DIAZ MENDEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","ZONA NO INTERCONECTADA"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES POR UNA BOGOTA MEJOR Y MAS LIMPIA ESP","BOGOTA, D.C.","BOGOTA, D.C.","CARRERA 20 # 11 - 59","8825883","arbosostenible@gmail.com","Registro por la ESP","SANDRA MILENA GOMEZ MORALES","ORGANIZACION AUTORIZADA","DESDE 2501 HASTA 5000 USUARIOS"
